Identifier,UniqueId,Name,Description,ReferencePointPeriods_0_StandardIdentifier,ReferencePointPeriods_0_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_0_ValidFrom,ReferencePointPeriods_0_Unit,ReferencePointPeriods_0_Elevation,ReferencePointPeriods_0_Uncertainty,ReferencePointPeriods_0_MeasurementDirection,ReferencePointPeriods_0_AppliedTime,ReferencePointPeriods_0_AppliedByUser,PrimarySinceDate,ReferencePointPeriods_0_Comment,ReferencePointPeriods_1_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_1_ValidFrom,ReferencePointPeriods_1_Unit,ReferencePointPeriods_1_Elevation,ReferencePointPeriods_1_MeasurementDirection,ReferencePointPeriods_1_AppliedTime,ReferencePointPeriods_1_AppliedByUser,Latitude,Longitude,ReferencePointPeriods_0_Method,DecommissionedDate,DecommissionedReason,ReferencePointPeriods_1_StandardIdentifier,ReferencePointPeriods_1_Comment,DisplayOrder
005320,3593c274d46f442981b771f65369f1c6,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.5556430+00:00,admin,,,,,,,,,,,,,,,,,
005322,5c5630dd04744cd5ab082e11a4f77278,Ref point is 2.62ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.62,,FromBottomToTop,2021-04-30T22:44:09.5734602+00:00,admin,,,,,,,,,,,,,,,,,
005323,0f6e984e93784b92b04a81ff52ad4c14,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.5930080+00:00,admin,,,,,,,,,,,,,,,,,
005323,e58c02ea19f843f9bf57abe86100147a,Ref point is 2.31ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.31,,FromBottomToTop,2021-04-30T22:44:09.6080020+00:00,admin,,,,,,,,,,,,,,,,,
005325,19c8542901214647b2124c62571eadfe,Ref point is 2.59ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.59,,FromBottomToTop,2021-04-30T22:44:09.6263790+00:00,admin,,,,,,,,,,,,,,,,,
005326,6a4281c6385c422da6b35b1033b2ba0a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.6454490+00:00,admin,,,,,,,,,,,,,,,,,
005327,4299238861c843c6aefea2bb8fe0409c,Ref point is 0.93ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.93,,FromBottomToTop,2021-04-30T22:44:09.6646960+00:00,admin,,,,,,,,,,,,,,,,,
005327,0529aa065b1a46849a4a60a15deaa64a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.6805552+00:00,admin,,,,,,,,,,,,,,,,,
005328,498109101468484685827a33b14f1b02,Ref point is 2.81ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.81,,FromBottomToTop,2021-04-30T22:44:09.6987280+00:00,admin,,,,,,,,,,,,,,,,,
005329,508eb2ca19ba4ff8bbfbaba287812c57,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.7183480+00:00,admin,,,,,,,,,,,,,,,,,
005330,8074cd235dd942d5a12f964a37001600,Ref point is 2.96ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.96,,FromBottomToTop,2021-04-30T22:44:09.7362780+00:00,admin,,,,,,,,,,,,,,,,,
005331,6901fd0d821b4dbf9049c2f8cae33669,Ref point is 2.81ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.81,,FromBottomToTop,2021-04-30T22:44:09.7546830+00:00,admin,,,,,,,,,,,,,,,,,
005332,d53eb415df994d248d77514ec319e078,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.7726920+00:00,admin,,,,,,,,,,,,,,,,,
005333,cf215fc9fc8a4f5daae7bb5ddde29dc1,Ref point is 2.74ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.74,,FromBottomToTop,2021-04-30T22:44:09.7922780+00:00,admin,,,,,,,,,,,,,,,,,
005335,7b5255d1852b44c088edd528fd557b69,Ref point is 1.82ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.82,,FromBottomToTop,2021-04-30T22:44:09.8107532+00:00,admin,,,,,,,,,,,,,,,,,
005336,6ef403157aad4ba38e0fc9a4118d2df8,Ref point is 0.77ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.77,,FromBottomToTop,2021-04-30T22:44:09.8277740+00:00,admin,,,,,,,,,,,,,,,,,
005337,0192f64c41544d889934bb9646f275d0,Ref point is 1.57ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.57,,FromBottomToTop,2021-04-30T22:44:09.8449180+00:00,admin,,,,,,,,,,,,,,,,,
005339,5c1ab898555b4f2db61006bd68d71804,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.8628280+00:00,admin,,,,,,,,,,,,,,,,,
005340,d34615a36cc6479bbd7d4dfbccbe95df,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:09.8800250+00:00,admin,,,,,,,,,,,,,,,,,
005341,7de0b82ddfaa4209a70477b337594696,Ref point is 1.61ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.61,,FromBottomToTop,2021-04-30T22:44:09.8973400+00:00,admin,,,,,,,,,,,,,,,,,
005342,9da204ce09f845fe8c5a7459f88924da,Ref point is 0.02ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.02,,FromBottomToTop,2021-04-30T22:44:09.9145290+00:00,admin,,,,,,,,,,,,,,,,,
005346,0bf431582d9e4b7aaaeb31549630709d,Ref point is 0.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.9,,FromBottomToTop,2021-04-30T22:44:09.9327158+00:00,admin,,,,,,,,,,,,,,,,,
005346,99739a27ce944b9b9cf5461943e96acb,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.9484910+00:00,admin,,,,,,,,,,,,,,,,,
005348,157123584fb24c8ca0bab3bc53162792,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.9657390+00:00,admin,,,,,,,,,,,,,,,,,
005349,78dfc912f2d949deab035e066cfa2493,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:09.9832972+00:00,admin,,,,,,,,,,,,,,,,,
005350,d6c22ab7b4754472b176061799ef76ff,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.0010190+00:00,admin,,,,,,,,,,,,,,,,,
005351,dbc34e9625c944e49370a0f34c61e17b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.0232780+00:00,admin,,,,,,,,,,,,,,,,,
005352,381513a8497844658874852375c8a3e3,Ref point is 1.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.9,,FromBottomToTop,2021-04-30T22:44:10.0427220+00:00,admin,,,,,,,,,,,,,,,,,
005353,7e0c5b50fc214617ada1abf4635ee46a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.0602580+00:00,admin,,,,,,,,,,,,,,,,,
005355,a8bb39961e80468caa404f039b250340,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.0776890+00:00,admin,,,,,,,,,,,,,,,,,
005356,30db99a4f9a74e79b53f97611f7faea0,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.0949262+00:00,admin,,,,,,,,,,,,,,,,,
005356,77385ba09c18409d927c968903c2915a,Ref point is 2.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.8,,FromBottomToTop,2021-04-30T22:44:10.1100890+00:00,admin,,,,,,,,,,,,,,,,,
005356,a272d4e0962945a0ade62ebf02177c67,Ref point is 3.64ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.64,,FromBottomToTop,2021-04-30T22:44:10.1264790+00:00,admin,,,,,,,,,,,,,,,,,
005357,26449ec674ce48c283fc3bfe4bfec21a,Ref point is 1.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.5,,FromBottomToTop,2021-04-30T22:44:10.1447770+00:00,admin,,,,,,,,,,,,,,,,,
005358,5f983265bb354481921e56b326b5a4b2,Ref point is 2.91ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.91,,FromBottomToTop,2021-04-30T22:44:10.1631740+00:00,admin,,,,,,,,,,,,,,,,,
005359,1d12fa67fee54c358c56344caa348f8f,Ref point is 2.16ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.16,,FromBottomToTop,2021-04-30T22:44:10.1807390+00:00,admin,,,,,,,,,,,,,,,,,
005360,cfcdf3cca4af4eb9865b4a21e56f23af,Ref point is 1.83ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.83,,FromBottomToTop,2021-04-30T22:44:10.1996930+00:00,admin,,,,,,,,,,,,,,,,,
005361,90d0ef8303324056aa895535ab958102,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.2185510+00:00,admin,,,,,,,,,,,,,,,,,
005363,54aca42e61c64308b72ed7b6d2203110,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.2361200+00:00,admin,,,,,,,,,,,,,,,,,
005363,81c3c27561134053a809928cb9782c19,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:44:10.2521470+00:00,admin,,,,,,,,,,,,,,,,,
005365,3df1a5acb0fe4a07901c8cc9a666b1d7,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.2707068+00:00,admin,,,,,,,,,,,,,,,,,
005366,ad38bf5f995a48aebcbece702eabf43d,Ref point is 0.7ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.7,,FromBottomToTop,2021-04-30T22:44:10.2888210+00:00,admin,,,,,,,,,,,,,,,,,
005366,fe6ca64e9790470ca496a2d9cfaf463d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.3040900+00:00,admin,,,,,,,,,,,,,,,,,
005367,635cf3e76ace4ccd8af3c7bcd8378c17,Ref point is 2.06ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.06,,FromBottomToTop,2021-04-30T22:44:10.3227260+00:00,admin,,,,,,,,,,,,,,,,,
005368,c5fffa15635c4ceeb16ac1a820f289bb,Ref point is 0.99ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.99,,FromBottomToTop,2021-04-30T22:44:10.3416250+00:00,admin,,,,,,,,,,,,,,,,,
005369,1759113aeb764c69ae83d756124fe350,Ref point is 2.38ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.38,,FromBottomToTop,2021-04-30T22:44:10.3588130+00:00,admin,,,,,,,,,,,,,,,,,
005371,5568b1ee0ff1495faab86703d0b3e4de,Ref point is 2.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.5,,FromBottomToTop,2021-04-30T22:44:10.3755500+00:00,admin,,,,,,,,,,,,,,,,,
005372,3b45913a8f2f40c7b55812e3a8f0bb18,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.3933410+00:00,admin,,,,,,,,,,,,,,,,,
005373,117eab65c75e4432a8478a459528810e,Ref point is 2.16ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.16,,FromBottomToTop,2021-04-30T22:44:10.4111350+00:00,admin,,,,,,,,,,,,,,,,,
005374,73786ad465cc47c6848a8a207d34fbde,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.4284320+00:00,admin,,,,,,,,,,,,,,,,,
005375,1a9052d7f40142b3985bd033869847f6,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.4463060+00:00,admin,,,,,,,,,,,,,,,,,
005376,9ff95726074640019ba14c2791f8dcc1,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.4646210+00:00,admin,,,,,,,,,,,,,,,,,
005377,26f0c56333e14cbaa29414140a03a7c7,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.4823670+00:00,admin,,,,,,,,,,,,,,,,,
005378,d9023bd1cf694e428d21c6df9204d283,Ref point is 0.37ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.37,,FromBottomToTop,2021-04-30T22:44:10.4993290+00:00,admin,,,,,,,,,,,,,,,,,
005379,575bb83c0a7a49a89b83db7f4d11c91e,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.5161980+00:00,admin,,,,,,,,,,,,,,,,,
005381,4eddc89b743849798b7f046470ac7307,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:10.5340590+00:00,admin,,,,,,,,,,,,,,,,,
005382,e44e8e58f8394c26983a6123fd298a61,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.5511150+00:00,admin,,,,,,,,,,,,,,,,,
005383,7be9885bd4e74ba6abed64d280ffc23d,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:10.5680550+00:00,admin,,,,,,,,,,,,,,,,,
005385,49c920adbedc477299e52de1d08f2d6f,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.5847412+00:00,admin,,,,,,,,,,,,,,,,,
005386,6c5f3cf00eef4af4a555423861b61de2,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.6012900+00:00,admin,,,,,,,,,,,,,,,,,
005387,945e81cb40bf4dfbb707c00e733c4492,Ref point is 0.3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.3,,FromBottomToTop,2021-04-30T22:44:10.6179600+00:00,admin,,,,,,,,,,,,,,,,,
005388,b7738df8cf9d46f987e6788a3bdfda6c,Ref point is 0.75ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.75,,FromBottomToTop,2021-04-30T22:44:10.6346040+00:00,admin,,,,,,,,,,,,,,,,,
005389,30426fd1ed7d4532a8b7dd2a4fc2795d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.6520938+00:00,admin,,,,,,,,,,,,,,,,,
005390,66cee60d39584336aea66c98194336c0,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:10.6692070+00:00,admin,,,,,,,,,,,,,,,,,
005391,d950e66b8b1d434e9eb6216a72985ff3,Ref point is 0.23ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.23,,FromBottomToTop,2021-04-30T22:44:10.6871942+00:00,admin,,,,,,,,,,,,,,,,,
005392,1c3b2a57d6174d80b5992ed5e25d8122,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.7047340+00:00,admin,,,,,,,,,,,,,,,,,
005393,8e2eec23b4484c9988586c3c64598fa2,Ref point is 1.73ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.73,,FromBottomToTop,2021-04-30T22:44:10.7218750+00:00,admin,,,,,,,,,,,,,,,,,
005394,0e10fe07aab340c897f07baee65c2ba5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.7394820+00:00,admin,,,,,,,,,,,,,,,,,
005396,9d16a1f27ade48aeb77c6fd8daac6945,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.7583130+00:00,admin,,,,,,,,,,,,,,,,,
005397,39eb895d8dda49aa819b0959d5d8f40c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.7760420+00:00,admin,,,,,,,,,,,,,,,,,
005398,8547a88603364dc997377cc2d5f0e3b6,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.7934610+00:00,admin,,,,,,,,,,,,,,,,,
005399,0bf601d3db63414983417f9845bdf9f3,Ref point is 0.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.5,,FromBottomToTop,2021-04-30T22:44:10.8109850+00:00,admin,,,,,,,,,,,,,,,,,
005400,0eb1585b8da14ca0a6ed95942b4ba9ae,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.8305120+00:00,admin,,,,,,,,,,,,,,,,,
005401,babd4bf6064b48a090fa241ca784e73b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.8487350+00:00,admin,,,,,,,,,,,,,,,,,
005401,7c133f1e82f64519b12f68d255d8d7b4,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:10.8643590+00:00,admin,,,,,,,,,,,,,,,,,
005402,41b2d5671d1c4aea9194c6ee2efb8dbf,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.8815210+00:00,admin,,,,,,,,,,,,,,,,,
005402,995dccd113d646f2b2f99456ef43f1ee,Ref point is 1.4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.4,,FromBottomToTop,2021-04-30T22:44:10.8962070+00:00,admin,,,,,,,,,,,,,,,,,
005403,082fc9b373e54d9bb2a5d68404a46c27,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:10.9136910+00:00,admin,,,,,,,,,,,,,,,,,
005403,e8d91d03dc874e5394e6d7bce7ab1f67,Ref point is 1.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.8,,FromBottomToTop,2021-04-30T22:44:10.9290390+00:00,admin,,,,,,,,,,,,,,,,,
005404,7d2c07d1f3b248f1ab344a13ece872f8,Ref point is 0.54ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.54,,FromBottomToTop,2021-04-30T22:44:10.9463912+00:00,admin,,,,,,,,,,,,,,,,,
005406,e71a43e4a3974931b77f701790d2deb6,Ref point is 1.73ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.73,,FromBottomToTop,2021-04-30T22:44:10.9633998+00:00,admin,,,,,,,,,,,,,,,,,
005407,b57d59467c9140d2a94a2f324cb32c4f,Ref point is 2.38ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.38,,FromBottomToTop,2021-04-30T22:44:10.9809220+00:00,admin,,,,,,,,,,,,,,,,,
005408,6a0747c275424cf095c635baa044da80,NAVD88 0ft,,NAVD88,FALSE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:45:00.6052060+00:00,admin,,,,,,,,,,,,,,,,,
005408,1ddfd062411a4561a6e2bccf5cf57039,Ref point is 0.19ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.19,,FromBottomToTop,2021-04-30T22:44:10.9991450+00:00,admin,,,,,,,,,,,,,,,,,
005408,d6a978fd07794350a6edcf1015e11e08,Ref point is 1.9ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-1.9,,FromBottomToTop,2021-04-30T22:44:11.0155252+00:00,admin,,,,,,,,,,,,,,,,,
005408,ed4b22ada7bc407da5a9b9575ab7bd00,Top of lock rim,same as Ref point is 0.19ft below LSD,NAVD88,FALSE,2021-01-01T00:00:00.0000000+00:00,ft,123.19,,FromBottomToTop,2021-05-10T19:18:17.8896300+00:00,admin,,,,,,,,,,,,,,,,,1
005409,e604f60627054372bf15a79b5b0a744d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.0324760+00:00,admin,,,,,,,,,,,,,,,,,
005409,3f45359aa18c4e3789c7df7d40b75c66,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:11.0480020+00:00,admin,,,,,,,,,,,,,,,,,
005410,b9c232b273734b8da0f5078aa8305de0,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:11.0654270+00:00,admin,,,,,,,,,,,,,,,,,
005411,b58033becdd94b5e9c218ec40984a007,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:44:11.0835720+00:00,admin,,,,,,,,,,,,,,,,,
005412,a139fa301dc440f1a47eee69a428787d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.1004670+00:00,admin,,,,,,,,,,,,,,,,,
005413,c4f20ac59e1e461b91fa458aaa8981e8,Ref point is 1.11ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.11,,FromBottomToTop,2021-04-30T22:44:11.1190910+00:00,admin,,,,,,,,,,,,,,,,,
005414,7ec620924d4a4957857ca6eb8322e571,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.1381878+00:00,admin,,,,,,,,,,,,,,,,,
005415,837a3ea236d943728775d2bf462f72e6,Ref point is 1.92ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.92,,FromBottomToTop,2021-04-30T22:44:11.1550428+00:00,admin,,,,,,,,,,,,,,,,,
005416,4d3d3ed5bf914937ba9f52c7873327d5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.1719260+00:00,admin,,,,,,,,,,,,,,,,,
005417,fdc9b37e793b412782dc31cb667a8b9c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.1894970+00:00,admin,,,,,,,,,,,,,,,,,
005417,3ff71e7d198b48f986b384e2c4a6b357,Ref point is 2.17ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.17,,FromBottomToTop,2021-04-30T22:44:11.2042160+00:00,admin,,,,,,,,,,,,,,,,,
005418,eaca83c984b54e53a7a862c7b5c9bc8f,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.2222860+00:00,admin,,,,,,,,,,,,,,,,,
005418,8868d72c1c2841b7994b7af1ec1c1bd2,Ref point is 2.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.5,,FromBottomToTop,2021-04-30T22:44:11.2379930+00:00,admin,,,,,,,,,,,,,,,,,
005419,c8a01c000e134d07b4a62ce071ad1bb9,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.2564240+00:00,admin,,,,,,,,,,,,,,,,,
005419,03e9b22a4e4940c7b9be7f3f657dad68,Ref point is 1.68ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.68,,FromBottomToTop,2021-04-30T22:44:11.2712740+00:00,admin,,,,,,,,,,,,,,,,,
005420,5655bb29d5844de992d6a15522485ab6,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.2893332+00:00,admin,,,,,,,,,,,,,,,,,
005423,2a580a943e1b4b1e96636a3888e6dcc2,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.3079240+00:00,admin,,,,,,,,,,,,,,,,,
005424,b641458e6e044162a3578d34318edae3,Ref point is 2.71ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.71,,FromBottomToTop,2021-04-30T22:44:11.3272280+00:00,admin,,,,,,,,,,,,,,,,,
005425,c8597190b4da4349b1cc158757b3038a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:11.3446350+00:00,admin,,,,,,,,,,,,,,,,,
005426,2ae8f537417f463bac5ced8212218732,Ref point is 0.23ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.23,,FromBottomToTop,2021-04-30T22:44:11.3624548+00:00,admin,,,,,,,,,,,,,,,,,
005426,d009925b9b37420eb2d90f56cf4eddd3,Ref point is 0.52ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.52,,FromBottomToTop,2021-04-30T22:44:11.3798398+00:00,admin,,,,,,,,,,,,,,,,,
005426,fb0cd262ed64471a8ace7dd2e887b391,Ref point is 0.83ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.83,,FromBottomToTop,2021-04-30T22:44:11.3965250+00:00,admin,,,,,,,,,,,,,,,,,
